0.224,0.352,1.75,0.072,0.16,0.81818,0.056,0.128,0.77778,0.016,0.024,2,0,0.008,0,0,0.008,0,0.1184,0.2496
0.064,0.104,1.6,0.024,0.048,1,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0.1152,0.208
0.056,0.088,1.75,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,0.1136,0.2096
0,-0.232,-0,0,-0.232,-0,0,-0.232,-0,0,-0.232,-0,0,-0.232,-0,0,-0.232,-0,-0.2016,0.536
0,-0.208,-0,0,-0.208,-0,0,-0.208,-0,0,-0.208,-0,0,-0.208,-0,0,-0.208,-0,0.0864,0.136
0.216,0.304,2.4545,0.088,0.144,1.5714,0.064,0.112,1.3333,0.016,0.024,2,0,0.008,0,0,0.008,0,0.112,0.2512
0.112,0.072,-2.8,0.08,0.04,-2,0.064,0.024,-1.6,0,-0.04,-0,0,-0.04,-0,0,-0.04,-0,-0.1392,0.3632
0.096,-0.04,-0.70588,0.048,-0.088,-0.35294,0,-0.136,-0,0,-0.136,-0,0,-0.136,-0,0,-0.136,-0,-0.2208,0.5216
0.408,0.352,-7.2857,0.112,0.056,-2,0.088,0.032,-1.5714,0.032,-0.024,-0.57143,0,-0.056,-0,0,-0.056,-0,-0.1872,0.5136
0.424,0.336,-4.8182,0.096,0.008,-1.0909,0.072,-0.016,-0.81818,0.04,-0.048,-0.45455,0,-0.088,-0,0,-0.088,-0,-0.1792,0.5008
0.072,0.12,1.5,0.04,0.072,1.25,0.016,0.032,1,0,0.016,0,0,0.016,0,0,0.016,0,0.12,0.1744
0.208,0.312,2,0.144,0.208,2.25,0.096,0.144,2,0.04,0.056,2.5,0,0.016,0,0,0.016,0,0.112,0.2112
0.16,0.264,1.5385,0.12,0.224,1.1538,0.104,0.176,1.4444,0.064,0.104,1.6,0,0.04,0,0,0.04,0,0.1072,0.1584
0.048,0.08,1.5,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,0.1104,0.136
0.08,0.128,1.6667,0.032,0.056,1.3333,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0.1072,0.136
0,-0.024,-0,0,-0.024,-0,0,-0.024,-0,0,-0.024,-0,0,-0.024,-0,0,-0.024,-0,0.1056,0.1344
0.12,0.216,1.25,0.088,0.144,1.5714,0.072,0.112,1.8,0.024,0.032,3,0,0.008,0,0,0.008,0,0.1024,0.1504
0.104,0.104,Inf,0.072,0.072,Inf,0.056,0.056,Inf,0,0,NaN,0,0,NaN,0,0,NaN,-0.1584,0.4352
0,0.264,0,0,0.264,0,0,0.264,0,0,0.264,0,0,0.264,0,0,0.264,0,0.1104,0.1584
0,0.056,0,0,0.056,0,0,0.056,0,0,0.056,0,0,0.056,0,0,0.056,0,0.0976,0.0928
0.04,0.104,0.625,0.064,0.112,1.3333,0.04,0.072,1.25,0,0.032,0,0,0.032,0,0,0.032,0,0.1056,0.1296
0.328,0.336,41,0.072,0.08,9,0.048,0.056,6,0,0.008,0,0,0.008,0,0,0.008,0,-0.1296,0.3776
0.04,0.032,-5,0,-0.008,-0,0,-0.008,-0,0,-0.008,-0,0,-0.008,-0,0,-0.008,-0,-0.1296,0.3744
0.032,0.056,1.3333,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0.1072,0.1296
0.136,0.224,1.5455,0.096,0.184,1.0909,0.08,0.144,1.25,0.04,0.064,1.6667,0,0.024,0,0,0.024,0,0.1008,0.1456
0.2,0.296,2.0833,0.112,0.208,1.1667,0.088,0.184,0.91667,0.04,0.08,1,0,0.04,0,0,0.04,0,0.1168,0.2096
0,-0.12,-0,0,-0.12,-0,0,-0.12,-0,0,-0.12,-0,0,-0.12,-0,0,-0.12,-0,-0.1024,0.3568
0,-0.112,-0,0,-0.112,-0,0,-0.112,-0,0,-0.112,-0,0,-0.112,-0,0,-0.112,-0,-0.1296,0.36
0.12,0.008,-1.0714,0.08,-0.032,-0.71429,0.056,-0.056,-0.5,0,-0.112,-0,0,-0.112,-0,0,-0.112,-0,-0.1408,0.4096
0.08,-0.04,-0.66667,0.04,-0.08,-0.33333,0.008,-0.112,-0.066667,0,-0.12,-0,0,-0.12,-0,0,-0.12,-0,-0.16,0.4752
0.128,0.232,1.2308,0.088,0.152,1.375,0.072,0.12,1.5,0.024,0.032,3,0,0.008,0,0,0.008,0,0.1136,0.1776
0,0.136,0,0,0.136,0,0,0.136,0,0,0.136,0,0,0.136,0,0,0.136,0,0.112,0.1472
0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0.1456,0.2032
0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,-0.1408,0.3744
0.096,-0.008,-0.92308,0.064,-0.04,-0.61538,0.048,-0.056,-0.46154,0,-0.104,-0,0,-0.104,-0,0,-0.104,-0,-0.1664,0.424
-0.096,-0.008,-1.0909,0.088,0.144,1.5714,0.072,0.12,1.5,0,0.048,0,0,0.048,0,0,0.048,0,0.1056,0.1616
0,-0.064,-0,0,-0.064,-0,0,-0.064,-0,0,-0.064,-0,0,-0.064,-0,0,-0.064,-0,-0.208,0.5184
0,0.136,0,0,0.136,0,0,0.136,0,0,0.136,0,0,0.136,0,0,0.136,0,0.1168,0.1536
0.12,0.136,7.5,0.136,0.152,8.5,0.104,0.12,6.5,0.048,0.064,3,0,0.016,0,0,0.016,0,-0.1504,0.3952
0.088,0.016,-1.2222,0.088,0.016,-1.2222,0.088,0.016,-1.2222,0.08,0.008,-1.1111,0.016,-0.056,-0.22222,0,-0.072,-0,-0.152,0.3984
-0.016,-0.072,0.28571,0.112,0.056,-2,0.088,0.032,-1.5714,0.04,-0.016,-0.71429,0,-0.056,-0,0,-0.056,-0,-0.1792,0.4336
0.408,0.336,-5.6667,0.24,0.168,-3.3333,0.2,0.128,-2.7778,0.144,0.072,-2,0,-0.072,-0,0,-0.072,-0,-0.2144,0.6
-0.12,-0.048,-1.6667,0.088,0.144,1.5714,0.072,0.112,1.8,0,0.04,0,0,0.04,0,0,0.04,0,0.1056,0.168
0.104,0.064,-2.6,0.056,0.016,-1.4,0.016,-0.024,-0.4,0,-0.04,-0,0,-0.04,-0,0,-0.04,-0,-0.2928,0.6592
0.568,0.536,-17.75,0.072,0.04,-2.25,0.048,0.016,-1.5,0,-0.032,-0,0,-0.032,-0,0,-0.032,-0,-0.2112,0.5344
0,0.048,0,0,0.048,0,0,0.048,0,0,0.048,0,0,0.048,0,0,0.048,0,0.1504,0.2512
0.104,0.048,-1.8571,0.04,-0.016,-0.71429,0,-0.056,-0,0,-0.056,-0,0,-0.056,-0,0,-0.056,-0,-0.3136,0.6944
0,-0.056,-0,0,-0.056,-0,0,-0.056,-0,0,-0.056,-0,0,-0.056,-0,0,-0.056,-0,-0.2384,0.6784
0.288,0.296,36,0.096,0.104,12,0.056,0.064,7,0,0.008,0,0,0.008,0,0,0.008,0,-0.304,0.6736
0.408,0.512,3.9231,0.344,0.448,3.3077,0.264,0.368,2.5385,0.088,0.144,1.5714,0,0.056,0,0,0.056,0,0.1248,0.3136
