9001,-6.4339,3.125,17.954,3.5136,2.3317,0.74501,0.04,0.48,-0.336
9002,2.8373,1.5823,5.7755,3.9893,1.2353,0.79508,0.056,0.64,0.224
9003,-5.6141,4.0323,6.6441,3.2743,0.50105,0.48184,-0.488,-0.312,0.232
9004,-3.3189,2.0492,6.1795,2.0992,0.50601,0.38174,-0.512,0.648,0.24
9005,-5.2229,4.8077,5.3262,1.6692,0.5976,0.36514,0.04,0.208,-0.344
9006,-4.2512,5,4.5069,0.97935,0.6249,0.36505,0.008,0.272,0.296
9007,-2.3123,3.7879,4.7556,0.98644,0.64282,0.32101,0.008,0.288,-0.336
9008,1.8748,12.5,4.4984,1.0129,0.58024,0.3274,0,-0.688,-0.816
9009,1.8955,12.5,5.1394,1.0585,0.67548,0.36706,0.008,-0.328,-0.192
9010,-2.587,4.1667,5.0875,1.0915,0.74855,0.39834,-0.504,-0.352,-0.728
9011,3.3377,2.451,4.9906,1.069,0.71954,0.38671,-0.008,0.432,-0.048
9012,3.5994,2.2727,4.9906,1.0687,0.68339,0.36908,0.032,-0.336,-0.336
9013,-2.8086,1.3441,4.5731,1.0005,0.55903,0.3206,-0.496,-0.336,-0.848
9015,2.4238,12.5,4.4812,1.0742,0.58028,0.33311,1.072,0.192,-0.352
9016,23.652,2.1186,4.4794,1.1646,0.61843,0.36825,-0.48,0.232,-0.312
9017,-2.6165,4.4643,4.2011,1.2137,0.56708,0.35668,0.048,-0.328,-0.328
9018,5.711,0.75301,3.9973,1.2813,0.57329,0.35709,0.032,-0.344,0.752
9019,-3.43,5,3.9492,1.1244,0.5707,0.35438,-0.48,-0.32,-0.32
9020,-12.465,4.4643,3.9083,1.0946,0.56904,0.35597,0.528,0.584,0.184
9021,1.7966,12.5,3.8551,1.0435,0.56204,0.3634,0.008,-0.336,0.672
9023,5.914,1.0776,3.8418,0.9743,0.57001,0.37621,-0.496,-0.832,-4.064
9024,14.016,0.9542,3.8755,1.0214,0.58284,0.37062,-1.608,-0.312,-0.32
9025,-31.357,2.9762,3.9066,1.0149,0.58334,0.35907,-0.488,-0.32,0.24
9026,-6.9691,4.4643,3.9108,1.0287,0.57854,0.3311,-0.496,0.184,0.336
9027,1.8722,15.625,3.078,0.76761,0.41221,0.22781,-0.56,0.336,-0.416
9028,-4.4671,4.8077,3.072,0.78489,0.4141,0.22876,-0.504,-0.456,-0.344
