9001,-4.8874,5.9524,1.0387,0.60798,0.20614,0.046245,-0.08,0.496,0.84
9002,2.3711,3.2895,1.0395,0.60491,0.20506,0.045744,0.152,0.16,-0.528
9003,1.9738,5.6818,1.0409,0.6046,0.2048,0.045644,-0.064,-0.208,-0.504
9004,1.9336,13.889,1.0409,0.60459,0.20482,0.045792,-0.528,-0.52,0.168
9005,1.7128,15.625,1.0375,0.60109,0.20662,0.04703,-0.064,0.2,-0.496
9006,1.8793,15.625,1.0385,0.59934,0.20784,0.047579,-0.072,-0.504,0.184
9007,3.0821,3.2051,1.0391,0.60304,0.20762,0.047424,-0.056,0.208,0.192
9008,1.5446,20.833,1.0459,0.60178,0.21684,0.04557,0.096,0.104,0.096
9009,3.2126,3.2895,1.0489,0.60165,0.22024,0.044779,-0.52,0.104,0.112
9010,-19.166,7.8125,1.0501,0.6079,0.22093,0.045065,-0.52,0.096,-0.52
9011,1.6782,17.857,1.0501,0.60695,0.22109,0.045207,0.104,0.104,0.104
9012,2.1938,11.364,1.0498,0.60932,0.22101,0.045459,0.496,-0.496,0.12
9013,10.547,10.417,1.0498,0.60992,0.22114,0.045497,0.504,0.472,0.176
9014,-61.222,11.364,1.0493,0.60961,0.22125,0.045332,0.008,0.176,-0.328
9015,1.6379,15.625,1.0487,0.61668,0.22066,0.044835,-0.016,-0.344,-0.344
9016,4.7222,2.8409,1.0494,0.61684,0.21954,0.044258,0.496,0.16,-0.336
9017,2.9075,2.9762,1.0576,0.61353,0.21896,0.04399,-0.008,-0.32,0.16
9018,3.766,5.2083,1.0555,0.61055,0.21616,0.044852,0.016,0.736,0.544
9019,2.931,5.6818,1.058,0.61184,0.21578,0.044366,0.056,0.04,0.04
9021,1.3382,17.857,1.0583,0.61456,0.21627,0.044691,-0.048,0.112,0.112
9022,-10.937,4.3103,1.0576,0.61361,0.21593,0.045142,-0.016,0.144,0.136
9023,1.8121,11.364,1.0566,0.61245,0.2157,0.04483,-0.032,-0.352,-0.056
9024,1.4221,20.833,1.0571,0.61182,0.21571,0.044649,-0.024,0.624,0.448
9025,15.398,12.5,1.0593,0.61269,0.2161,0.044523,-0.064,-0.376,0.104
9026,1.6879,15.625,1.0562,0.61147,0.2152,0.044914,0.12,-0.512,0.128
9027,9.8459,5.4348,1.0591,0.61179,0.21412,0.044579,-0.512,-0.856,-0.856
9028,2.1785,6.25,1.0849,0.61775,0.20628,0.037654,-2.816,-2.24,0.432
9029,19.348,5.6818,1.0837,0.61884,0.20729,0.037183,-0.48,-0.488,-0.488
9030,5.9663,5.2083,1.086,0.61963,0.20702,0.037522,-0.76,-0.512,-0.512
9031,1.7606,17.857,1.0863,0.6197,0.20705,0.037502,-0.464,0.64,0.08
9032,1.5659,17.857,1.0849,0.61836,0.20863,0.037472,-0.728,-0.84,-0.84
9033,1.8149,15.625,1.0862,0.61834,0.21143,0.037398,-0.768,-0.52,-0.896
9034,6.0021,1.1574,1.0886,0.61992,0.20963,0.037887,-0.76,-0.512,-0.512
9035,1.6528,13.889,1.0877,0.61981,0.20934,0.038069,0.008,0.272,-0.512
9036,2.0617,13.889,1.0857,0.61889,0.20869,0.038751,-0.008,0.264,-0.536
9037,2.4527,15.625,1.0859,0.61862,0.20906,0.038866,-0.016,0.24,0.24
9038,9.4029,5.2083,1.087,0.61945,0.2094,0.038787,-0.8,0.248,0.248
9039,4.6563,3.2051,1.0873,0.61984,0.2099,0.038585,-0.752,0.248,-0.504
9040,-5.0036,5.2083,1.089,0.61893,0.20909,0.03887,0.008,0.264,-0.496
9041,2.693,15.625,1.0879,0.61836,0.20819,0.039185,-0.008,0.24,-0.52
9042,2.057,17.857,1.0882,0.61836,0.20837,0.038988,-0.024,0.232,0.232
9043,1.8945,15.625,1.0878,0.61849,0.20832,0.039028,-0.008,-0.136,-0.136
9044,2.2893,12.5,1.0887,0.61933,0.20933,0.038724,-0.032,-0.168,0.608
9045,1.5189,13.889,1.0939,0.62009,0.21023,0.039265,-0.016,0.208,0.656
9046,1.4481,15.625,1.0936,0.62133,0.21012,0.039223,0.04,-0.088,-0.096
9047,1.4742,13.889,1.0922,0.6205,0.20977,0.039389,-0.008,0.8,-0.144
9048,1.8331,12.5,1.0918,0.62165,0.2102,0.039035,0.016,0.248,0.688
9049,1.6075,12.5,1.092,0.6208,0.21001,0.039387,0.008,0.688,0.24
9050,1.5529,13.889,1.0913,0.62061,0.21013,0.039284,0.008,-0.128,-0.568
9051,1.7568,13.889,1.0895,0.62128,0.20966,0.039438,0.048,-0.088,-0.08
9052,1.6867,12.5,1.0906,0.62186,0.20985,0.039457,0.064,-0.072,-0.072
